source,target,weight
5,7,0.2503906786441803
5,8,0.3534053564071655
5,9,0.2059580683708191
5,10,0.4085029065608978
5,12,0.4637458324432373
5,13,0.37128037214279175
5,14,0.31494396924972534
5,15,0.21611033380031586
5,16,0.4822435975074768
5,17,0.18435809016227722
5,18,0.4673900604248047
5,19,0.38162410259246826
5,20,0.17441020905971527
5,21,0.1295284926891327
5,22,0.31100496649742126
5,23,0.21989938616752625
5,24,0.4315030574798584
5,25,0.4638957977294922
5,26,0.34458914399147034
5,27,0.36125147342681885
5,28,0.5069885849952698
5,29,0.2817814350128174
5,30,0.24815969169139862
5,31,0.4629865288734436
5,32,0.35668542981147766
5,33,0.1902209371328354
5,34,0.2957342565059662
5,35,0.20123909413814545
5,36,0.4882095158100128
5,37,0.32662433385849
5,38,0.3546725809574127
5,39,0.16742610931396484
5,40,0.2611999809741974
5,41,0.34432464838027954
5,42,0.15105082094669342
5,43,0.20259355008602142
5,44,0.2605660855770111
5,45,0.2661084532737732
5,46,0.14171022176742554
5,47,0.2753317058086395
5,48,0.23945844173431396
5,49,0.21335181593894958
5,50,0.280294269323349
5,51,0.24253243207931519
5,52,0.253959059715271
5,53,0.24477119743824005
5,54,0.34107017517089844
5,55,0.25192561745643616
6,7,0.1793864667415619
6,8,0.42625895142555237
6,9,0.12323147803544998
6,10,0.3243057131767273
6,11,0.16760781407356262
6,12,0.3524535000324249
6,13,0.37773585319519043
6,14,0.37638410925865173
6,15,0.10898906737565994
6,16,0.3205866515636444
6,17,0.3933757543563843
6,18,0.4756562411785126
6,19,0.3934488296508789
6,20,0.31509843468666077
6,21,0.23331183195114136
6,22,0.2405576854944229
6,23,0.248922199010849
6,24,0.3832433521747589
6,25,0.18015295267105103
6,26,0.28738805651664734
6,27,0.34078508615493774
6,28,0.4737479090690613
6,29,0.24729223549365997
6,30,0.23691672086715698
6,31,0.3736015856266022
6,32,0.31831657886505127
6,33,0.16764815151691437
6,34,0.1862950325012207
6,35,0.23568107187747955
6,36,0.4456821382045746
6,37,0.3028690218925476
6,38,0.31052088737487793
6,39,0.23213264346122742
6,40,0.3667563498020172
6,41,0.39416050910949707
6,42,0.2515878975391388
6,43,0.2253650426864624
6,44,0.2930651903152466
6,45,0.2509640157222748
6,46,0.20468725264072418
6,47,0.26857468485832214
6,48,0.1848830282688141
6,49,0.23605865240097046
6,50,0.2965394854545593
6,51,0.38581061363220215
6,52,0.2729088366031647
6,53,0.2411712408065796
6,54,0.4472580552101135
6,55,0.371537983417511
7,8,0.15338918566703796
7,9,0.2873779833316803
7,10,0.13010051846504211
7,12,0.21501567959785461
7,13,0.2091159224510193
7,14,0.1046137884259224
7,15,0.12872639298439026
7,16,0.2632209062576294
7,17,0.16518384218215942
7,18,0.17850413918495178
7,19,0.12989938259124756
7,20,0.1973380595445633
7,21,0.16474901139736176
7,22,0.1639551967382431
7,25,0.1783236712217331
7,27,0.21986427903175354
7,28,0.14028224349021912
7,31,0.24208296835422516
7,32,0.12184953689575195
7,38,0.11538053303956985
7,39,0.1274372935295105
7,40,0.12440445274114609
7,42,0.22906222939491272
7,44,0.18080756068229675
7,48,0.11003945022821426
7,51,0.16120606660842896
7,52,0.1391831785440445
8,9,0.1775907427072525
8,10,0.32530227303504944
8,12,0.39389270544052124
8,13,0.3136436641216278
8,14,0.42793962359428406
8,15,0.20002758502960205
8,16,0.25612547993659973
8,17,0.3934854567050934
8,18,0.4621852934360504
8,19,0.3402408957481384
8,20,0.3007708191871643
8,21,0.14275044202804565
8,22,0.3214245140552521
8,23,0.2320534586906433
8,24,0.39767777919769287
8,25,0.3010872006416321
8,26,0.3045498728752136
8,27,0.36983203887939453
8,28,0.45845043659210205
8,29,0.27351853251457214
8,30,0.2313947230577469
8,31,0.3743690252304077
8,32,0.43709370493888855
8,33,0.16956184804439545
8,34,0.300587922334671
8,35,0.24619464576244354
8,36,0.37287482619285583
8,37,0.32594579458236694
8,38,0.35266435146331787
8,39,0.13478125631809235
8,40,0.27612751722335815
8,41,0.40331757068634033
8,42,0.3888240456581116
8,43,0.310004860162735
8,44,0.27739739418029785
8,45,0.3164835572242737
8,46,0.21660609543323517
8,47,0.28884217143058777
8,48,0.26448777318000793
8,49,0.2521798610687256
8,50,0.2551519274711609
8,51,0.3761242628097534
8,52,0.4204273521900177
8,53,0.2862752079963684
8,54,0.3469770848751068
8,55,0.31746333837509155
9,10,0.11949733644723892
9,11,0.2150428742170334
9,12,0.17394641041755676
9,13,0.1966066211462021
9,14,0.10225068777799606
9,16,0.20156243443489075
9,17,0.22674643993377686
9,18,0.18652495741844177
9,19,0.25467896461486816
9,20,0.22173357009887695
9,21,0.15879708528518677
9,22,0.17900905013084412
9,23,0.22745826840400696
9,24,0.25048017501831055
9,25,0.21963046491146088
9,26,0.18606023490428925
9,27,0.13558301329612732
9,28,0.19851911067962646
9,29,0.1441114991903305
9,30,0.12440215051174164
9,31,0.21716177463531494
9,34,0.20606248080730438
9,35,0.12483149766921997
9,36,0.20142638683319092
9,37,0.15583638846874237
9,38,0.15354233980178833
9,40,0.22365905344486237
